, (1281 bp)Gamma-aminobutyrate:alpha-ketoglutarate aminotransferase (EC 2.6.1.19)[1313895..1315175]
, (1449 bp)Succinate-semialdehyde dehydrogenase [NAD(P)+] (EC 1.2.1.16)[1315189..1316637]
","AL 1_LF82:(708 bp)Ni,Fe-hydrogenase I cytochrome b subunit[3230625..3231332]
, (1794 bp)Uptake hydrogenase large subunit (EC 1.12.99.6)[3231351..3233144]
","AL 1_NRG857c:(801 bp)Possible hydrolase or acyltransferase RutD in novel pyrimidine catabolism pathway[3204927..3205727]
, (591 bp)Predicted reductase RutE in novel pyrimidine catabolism pathway[3205737..3206327]
, (495 bp)Predicted flavin reductase RutF in novel pyrimidine catabolism pathway[3206338..3206832]
","AL 1_PSUO2:(1128 bp)N-succinyl-L,L-diaminopimelate desuccinylase (EC 3.5.1.18)[1550797..1551924]
, (357 bp)FIG138056: a glutathione-dependent thiol reductase[1551928..1552284]
","AL 1_RS218:(1134 bp)ABC transport system, permease component YbhS[3426618..3427751]
, (1107 bp)ABC transport system, permease component YbhR[3427762..3428868]
, (411 bp)Putative inner membrane protein[3428830..3429240]
","AL 1_SCI07:(1161 bp)Type IV pilus biogenesis protein PilQ[427607..428767]
, (678 bp)Shikimate kinase I (EC 2.7.1.71)[429012..429689]
, (1089 bp)3-dehydroquinate synthase (EC 4.2.3.4)[429746..430834]
","AL 1_UTI89:(723 bp)Glutamate transport ATP-binding protein[3407678..3408400]
, (2226 bp)Potassium efflux system KefA protein / Small-conductance mechanosensitive channel[3408517..3410742]
"
Region 21,"AL1(8428 bp)(BEN2908:261766, BEN2908:270193)(78-Pyelo:543898, 78-Pyelo:535471)","AL1(8428 bp)(BEN2908:261766, BEN2908:270193)(APECO1:3689724, APECO1:3698150)","AL1(8428 bp)(BEN2908:261766, BEN2908:270193)(CFT073:3830626, CFT073:3839050)","AL1(8428 bp)(BEN2908:261766, BEN2908:270193)(IHE3034:3769889, IHE3034:3778315)","AL1(8431 bp)(BEN2908:261763, BEN2908:270193)(IMT5155:1522556, IMT5155:1530986)","AL1(8428 bp)(BEN2908:261766, BEN2908:270193)(LF82:3442114, LF82:3450541)","AL1(8428 bp)(BEN2908:261766, BEN2908:270193)(NRG857c:3416344, NRG857c:3424771)","AL1(8428 bp)(BEN2908:261766, BEN2908:270193)(PSUO2:1343500, PSUO2:1335073)","AL1(8428 bp)(BEN2908:261766, BEN2908:270193)(RS218:3635889, RS218:3644315)","AL1(8428 bp)(BEN2908:261766, BEN2908:270193)(SCI07:204740, SCI07:213167)","AL1(8428 bp)(BEN2908:261766, BEN2908:270193)(UTI89:3616812, UTI89:3625238)"
Region 21,"AL 1_78-Pyelo:(936 bp)Putative sugar kinase, PfkB family protein (EC 2.7.1.-)[535471..536406]
, (831 bp)Transcriptional repressor of aga operon[536438..537268]
, (129 bp)hypothetical protein[537507..537635]
, (855 bp)Tagatose 1,6-bisphosphate aldolase (EC 4.1.2.40)[537610..538464]
, (891 bp)Ribose/xylose/arabinose/galactoside ABC-type transport systems, substrate-binding component[538500..539390]
, (1500 bp)Ribose ABC transport system, ATP-binding protein RbsA (TC 3.A.1.2.1)[539451..540950]
, (990 bp)Ribose ABC transport system, permease protein RbsC (TC 3.A.1.2.1)[540951..541940]
, (963 bp)Fructokinase (EC 2.7.1.4)[541962..542924]
","AL 1_APECO1:(1416 bp)adhesin/invasin-like protein [similarity][3688515..3689930]
, (423 bp)FIG00639284: hypothetical protein[3690016..3690438]
, (204 bp)FIG00639074: hypothetical protein[3690435..3690638]
, (408 bp)HTH-type transcriptional regulator cueR[3690642..3691049]
, (1293 bp)Inner membrane transport protein YbaT[3691174..3692466]
, (933 bp)Glutaminase (EC 3.5.1.2)[3692469..3693401]
, (2505 bp)Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)[3693663..3696167]
, (795 bp)FIG00921183: possible ligase[3696339..3697133]
, (480 bp)Cys-tRNA(Pro) deacylase YbaK[3697337..3697816]
","AL 1_CFT073:(612 bp)Galactoside O-acetyltransferase (EC 2.3.1.18)[3830675..3831286]
, (1284 bp)Cytosine deaminase (EC 3.5.4.1)[3831407..3832690]
, (1260 bp)Cytosine permease[3832680..3833939]
, (1887 bp)Propionate--CoA ligase (EC 6.2.1.17)[3834264..3836150]
, (1452 bp)2-methylcitrate dehydratase (EC 4.2.1.79)[3836190..3837641]
, (1170 bp)2-methylcitrate synthase (EC 2.3.3.5)[3837675..3838844]
","AL 1_IHE3034:(1104 bp)Diaminohydroxyphosphoribosylaminopyrimidine deaminase (EC 3.5.4.26) / 5-amino-6-(5-phosphoribosylamino)uracil reductase (EC 1.1.1.193)[3769629..3770732]
, (354 bp)Ribonucleotide reductase transcriptional regulator NrdR[3770736..3771089]
, (540 bp)Hypothetical lipoprotein yajI[3771336..3771875]
, (885 bp)Nucleoside-specific channel-forming protein Tsx precursor[3772174..3773058]
, (348 bp)hypothetical protein[3773096..3773443]
, (972 bp)Protein-export membrane protein SecF (TC 3.A.5.1.1)[3773573..3774544]
, (1815 bp)Protein-export membrane protein SecD (TC 3.A.5.1.1)[3774555..3776369]
, (333 bp)Preprotein translocase subunit YajC (TC 3.A.5.1.1)[3776430..3776762]
, (1128 bp)tRNA-guanine transglycosylase (EC 2.4.2.29)[3776785..3777912]
","AL 1_IMT5155:(498 bp)Phage endopeptidase (EC 3.4.-.-) Rz[1522489..1522986]
, (117 bp)hypothetical protein[1523277..1523393]
, (771 bp)Response regulator receiver[1523383..1524153]
, (396 bp)Mobile element protein[1524247..1524642]
, (1470 bp)hypothetical protein[1524658..1526127]
, (540 bp)Putative membrane protein[1526500..1527039]
, (516 bp)Putative outer membrane lipoprotein[1527055..1527570]
, (192 bp)Putative inner membrane protein[1527884..1528075]
, (153 bp)orf; Unknown function[1528093..1528245]
, (2244 bp)Putative cytochrome C-type biogenesis protein[1528427..1530670]
","AL 1_LF82:(756 bp)Biotin synthesis protein BioC[3441440..3442195]
, (1155 bp)8-amino-7-oxononanoate synthase (EC 2.3.1.47)[3442182..3443336]
, (1041 bp)Biotin synthase (EC 2.8.1.6)[3443333..3444373]
, (1233 bp)Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (EC 2.6.1.62)[3444517..3445749]
, (1131 bp)Peyer's patch-specific virulence factor GipA[3445860..3446990]
, (477 bp)UPF0098 protein ybhB[3447099..3447575]
, (1284 bp)Pectinesterase (EC 3.1.1.11)[3447727..3449010]
","AL 1_NRG857c:(261 bp)FIG01200701: possible membrane protein[3416246..3416506]
, (1086 bp)Malate dehydrogenase (EC 1.1.1.37)[3416734..3417819]
, (963 bp)Anthranilate phosphoribosyltransferase like (EC 2.4.2.18)[3417960..3418922]
, (2151 bp)ATP-dependent helicase DinG/Rad3[3418950..3421100]
, (198 bp)Uncharacterized domain COG3236 / GTP cyclohydrolase II (EC 3.5.4.25)[3421207..3421404]
, (141 bp)hypothetical protein[3421420..3421560]
, (1362 bp)ATP-dependent RNA helicase RhlE[3421637..3422998]
, (672 bp)Transcriptional regulator YbiH, TetR family[3423227..3423898]
","AL 1_PSUO2:(1806 bp)hypothetical protein[1335887..1337692]
, (1485 bp)FIG00639151: hypothetical protein[1337933..1339417]
, (1035 bp)Glycosaminoglycan attachment site[1341221..1342255]
","AL 1_RS218:(1224 bp)Cobalt/zinc/cadmium efflux RND transporter, membrane fusion protein, CzcB family[3635660..3636883]
, (333 bp)Cation efflux system protein CusF precursor[3636899..3637231]
, (1383 bp)Cation efflux system protein CusC precursor[3637255..3638637]
, (684 bp)Copper-sensing two-component system response regulator CusR[3638794..3639477]
, (1443 bp)Osmosensitive K+ channel histidine kinase KdpD (EC 2.7.3.-)[3639467..3640909]
, (2238 bp)Bacteriophage N4 adsorption protein B[3641059..3643296]
","AL 1_SCI07:(1323 bp)Xylose isomerase (EC 5.3.1.5)[204423..205745]
, (1455 bp)Xylulose kinase (EC 2.7.1.17)[205817..207271]
, (342 bp)Inner membrane protein YiaB[207440..207781]
, (438 bp)Inner membrane protein YiaA[207827..208264]
, (945 bp)Inner membrane protein YiaH[208305..209249]
, (309 bp)Uncharacterized lipoprotein YsaB precursor[209475..209783]
, (912 bp)Glycyl-tRNA synthetase alpha chain (EC 6.1.1.14)[209878..210789]
, (2070 bp)Glycyl-tRNA synthetase beta chain (EC 6.1.1.14)[210799..212868]
","AL 1_UTI89:(1134 bp)Ferric enterobactin uptake protein FepE[3616248..3617381]
, (3882 bp)Enterobactin synthetase component F, serine activating enzyme (EC 2.7.7.-)[3617597..3621478]
, (219 bp)FIG005032: Putative cytoplasmic protein YbdZ in enterobactin biosynthesis operon[3621475..3621693]
, (1203 bp)Enterobactin esterase[3621696..3622898]
, (132 bp)FIG01070878: hypothetical protein[3623017..3623148]
"
Region 22,"AL1(9418 bp)(BEN2908:261763, BEN2908:271178)(78-Pyelo:384916, 78-Pyelo:375499)","AL1(9424 bp)(BEN2908:261763, BEN2908:271178)(APECO1:3849163, APECO1:3858586)","AL1(5947 bp)(BEN2908:265233, BEN2908:271178)(CFT073:3993678, CFT073:3999624)
AL2(3144 bp)(BEN2908:315134, BEN2908:318276)(CFT073:3990197, CFT073:3993340)","AL1(2163 bp)(BEN2908:261763, BEN2908:263925)(chi7122:3641797, chi7122:3643959)","AL1(9417 bp)(BEN2908:261763, BEN2908:271178)(IHE3034:3929286, IHE3034:3938701)","AL1(9417 bp)(BEN2908:261763, BEN2908:271178)(IMT5155:1685449, IMT5155:1694864)","AL1(5947 bp)(BEN2908:265233, BEN2908:271178)(LF82:3603725, LF82:3609671)
AL2(3144 bp)(BEN2908:315134, BEN2908:318276)(LF82:3600244, LF82:3603387)","AL1(5947 bp)(BEN2908:265233, BEN2908:271178)(NRG857c:3578785, NRG857c:3584731)
AL2(3144 bp)(BEN2908:315134, BEN2908:318276)(NRG857c:3575304, NRG857c:3578447)","AL1(5947 bp)(BEN2908:265233, BEN2908:271178)(PSUO2:1181035, PSUO2:1175089)
AL2(3144 bp)(BEN2908:315134, BEN2908:318276)(PSUO2:1184516, PSUO2:1181373)","AL1(9417 bp)(BEN2908:261763, BEN2908:271178)(RS218:3795282, RS218:3804697)","AL1(5947 bp)(BEN2908:265233, BEN2908:271178)(SCI07:91082, SCI07:97028)
AL2(3144 bp)(BEN2908:315134, BEN2908:318276)(SCI07:87601, SCI07:90744)","AL1(9417 bp)(BEN2908:261763, BEN2908:271178)(UTI89:3816387, UTI89:3825802)"
Region 22,"AL 1_78-Pyelo:(705 bp)Putative major fimbrial subunit precursor[375499..376203]
, (753 bp)chaperone FimC[376304..377056]
, (2562 bp)type 1 fimbriae anchoring protein FimD[377126..379687]
, (162 bp)FIG00638403: hypothetical protein[379659..379820]
, (270 bp)Putative fimbrial-like protein[379981..380250]
, (516 bp)putative minor fimbrial subunit precursor[380258..380773]
, (780 bp)Hypothetical fimbrial chaperone ycbF precursor[380739..381518]
, (1122 bp)Putative fimbrial protein[381533..382654]
, (711 bp)FIG00638986: hypothetical protein[382828..383538]
, (768 bp)FIG00639921: hypothetical protein[383541..384308]
","AL 1_APECO1:(1419 bp)FIG074102: hypothetical protein[3847815..3849233]
, (1548 bp)Putative oxidoreductase subunit[3849233..3850780]
, (864 bp)FIG00637989: hypothetical protein[3850770..3851633]
, (606 bp)Putative transcription factor[3851673..3852278]
, (498 bp)FIG00638603: hypothetical protein[3852536..3853033]
, (933 bp)Putative HTH-type transcriptional regulator yahB[3853125..3854057]
, (1089 bp)FIG00638331: hypothetical protein[3854099..3855187]
, (2034 bp)High-affinity choline uptake protein BetT[3856065..3858098]
","AL 1_CFT073:(708 bp)COG1720: Uncharacterized conserved protein[3993385..3994092]
, (1719 bp)Prolyl-tRNA synthetase (EC 6.1.1.15), bacterial type[3994203..3995921]
, (825 bp)Uncharacterized lipoprotein yaeF precursor[3995974..3996798]
, (711 bp)Copper homeostasis protein CutF precursor / Lipoprotein NlpE involeved in surface adhesion[3996954..3997664]
, (423 bp)Hypothetical protein YaeJ with similarity to translation release factor[3997678..3998100]
, (546 bp)YaeQ protein[3998097..3998642]
, (201 bp)FIG00639395: hypothetical protein[3998808..3999008]
, (261 bp)Rho-specific inhibitor of transcription termination (YaeO)[3998995..3999255]

AL 2_CFT073:(1032 bp)Methionine ABC transporter ATP-binding protein[3990334..3991365]
, (654 bp)Methionine ABC transporter permease protein[3991358..3992011]
, (816 bp)Methionine ABC transporter substrate-binding protein[3992051..3992866]
","AL 1_chi7122:(2238 bp)Bacteriophage N4 adsorption protein B[3641059..3643296]
","AL 1_IHE3034:(459 bp)Xanthine-guanine phosphoribosyltransferase (EC 2.4.2.22)[3929061..3929519]
, (1458 bp)Aminoacyl-histidine dipeptidase (Peptidase D) (EC 3.4.13.3)[3929780..3931237]
, (615 bp)Peptide chain release factor homolog[3931294..3931908]
, (1140 bp)Protein with similarity to RtcB[3931905..3933044]
, (375 bp)Uncharacterized acetyltransferase YafP (EC 2.3.1.-)[3933235..3933609]
, (1056 bp)DNA polymerase IV (EC 2.7.7.7)[3933684..3934739]
, (771 bp)Flagellar motor rotation protein MotB[3934810..3935580]
, (1740 bp)Flagellar biosynthesis protein FlhA[3935540..3937279]
, (210 bp)FIG00639566: hypothetical protein[3937307..3937516]
, (147 bp)FIG00639566: hypothetical protein[3937557..3937703]
, (321 bp)Transposase and inactivated derivatives[3937698..3938018]
","AL 1_IMT5155:(1086 bp)Chorismate synthase (EC 4.2.3.5)[1685267..1686352]
, (825 bp)Murein endopeptidase[1686356..1687180]
, (810 bp)Putative membrane protein YfcA[1687180..1687989]
, (549 bp)Putative transporting ATPase[1687989..1688537]
, (279 bp)FIG00639460: hypothetical protein[1688571..1688849]
, (2007 bp)tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase (EC 2.1.1.61) / FAD-dependent cmnm(5)s(2)U34 oxidoreductase[1688970..1690976]
, (1221 bp)3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)[1691135..1692355]
, (1179 bp)Transporter, putative[1692620..1693798]
, (996 bp)Cell division protein[1693795..1694790]
","AL 1_LF82:(2106 bp)Carbon starvation protein A[3603822..3605927]
, (414 bp)Proofreading thioesterase in enterobactin biosynthesis EntH[3606108..3606521]
, (747 bp)2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase (EC 1.3.1.28) of siderophore biosynthesis[3606524..3607270]
, (858 bp)Isochorismatase (EC 3.3.2.1) of siderophore biosynthesis[3607270..3608127]

AL 2_LF82:(1221 bp)Co-activator of prophage gene expression IbrA[3599322..3600542]
, (630 bp)Co-activator of prophage gene expression IbrB[3600515..3601144]
, (1161 bp)Methionine aminotransferase, PLP-dependent[3601145..3602305]
","AL 1_NRG857c:(789 bp)Aliphatic amidase AmiE (EC 3.5.1.4)[3578486..3579274]
, (384 bp)CrcB protein[3579367..3579750]
, (210 bp)Cold shock protein CspE[3579804..3580013]
, (561 bp)Lipid A acylation protein PagP, palmitoyltransferase[3580188..3580748]
, (1386 bp)C4-dicarboxylate transporter DcuC (TC 2.A.61.1.1)[3581335..3582720]
, (660 bp)Transcriptional regulatory protein CitB, DpiA[3582761..3583420]

AL 2_NRG857c:(264 bp)Proposed lipoate regulatory protein YbeD[3575060..3575323]
, (642 bp)Octanoate-[acyl-carrier-protein]-protein-N-octan oyltransferase[3575424..3576065]
, (393 bp)LysR-family transcriptional regulator YbeF[3576465..3576857]
, (966 bp)Lipoate synthase[3577089..3578054]
, (204 bp)Twin-arginine translocation protein TatE[3578154..3578357]
","AL 1_PSUO2:(1317 bp)Fucose permease[1174912..1176228]
, (138 bp)hypothetical protein[1176448..1176585]
, (648 bp)L-fuculose phosphate aldolase (EC 4.1.2.17)[1176775..1177422]
, (1152 bp)Lactaldehyde reductase (EC 1.1.1.77)[1177447..1178598]
, (756 bp)DNA polymerase I (EC 2.7.7.7)[1178703..1179458]
, (1368 bp)L-serine dehydratase, beta subunit (EC 4.3.1.17) / L-serine dehydratase, alpha subunit (EC 4.3.1.17)[1179570..1180937]

AL 2_PSUO2:(1290 bp)Serine transporter[1180995..1182284]
, (132 bp)hypothetical protein[1182626..1182757]
, (1365 bp)Decarboxylase family protein[1182841..1184205]
","AL 1_RS218:(282 bp)Protein YkiA[3795245..3795526]
, (144 bp)FIG00638865: hypothetical protein[3795487..3795630]
, (285 bp)Cytoplasmic protein YaiE[3795734..3796018]
, (678 bp)AroM protein[3796090..3796767]
, (192 bp)Protein YaiA[3797025..3797216]
, (468 bp)Shikimate kinase III (EC 2.7.1.71)[3797266..3797733]
, (387 bp)Protein YaiI[3797973..3798359]
, (810 bp)Pyrroline-5-carboxylate reductase (EC 1.5.1.2)[3798551..3799360]
, (1101 bp)Protein YaiC[3799377..3800477]
, (321 bp)Phosphate starvation-inducible protein PsiF[3800594..3800914]
, (1416 bp)Alkaline phosphatase (EC 3.1.3.1)[3801033..3802448]
, (261 bp)protein iraP[3802549..3802809]
, (123 bp)FIG00639240: hypothetical protein[3803072..3803194]
, (1095 bp)D-alanine--D-alanine ligase A (EC 6.3.2.4)[3803272..3804366]
, (213 bp)Putative inner membrane protein[3804390..3804602]
","AL 1_SCI07:(2388 bp)Alpha-glucosidase (EC 3.2.1.20)[90287..92674]
, (1212 bp)Hexuronate transporter[92683..93894]
, (1071 bp)Transcriptional regulator, LacI family[94246..95316]
, (219 bp)hypothetical protein[95341..95559]
, (1044 bp)ShiA homolog[95714..96757]

AL 2_SCI07:(2004 bp)Secondary glycine betaine transporter BetU[86456..88459]
, (420 bp)FIG00639226: hypothetical protein[88522..88941]
, (504 bp)Mobile element protein[89186..89689]
","AL 1_UTI89:(768 bp)Taurine transport ATP-binding protein TauB[3815965..3816732]
, (963 bp)Taurine-binding periplasmic protein TauA[3816745..3817707]
, (150 bp)FIG00640169: hypothetical protein[3817706..3817855]
, (672 bp)FIG00640332: hypothetical protein[3818315..3818986]
, (1173 bp)Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)[3819020..3820192]
, (525 bp)Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)[3820227..3820751]
, (774 bp)Putative uncharacterized protein YaiO[3820753..3821526]
, (276 bp)FrmR: Negative transcriptional regulator of formaldehyde detoxification operon[3821713..3821988]
, (1110 bp)S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)[3822023..3823132]
, (834 bp)S-formylglutathione hydrolase (EC 3.1.2.12)[3823225..3824058]
, (540 bp)Nucleoprotein/polynucleotide-associated enzyme[3824284..3824823]
"
Region 23,"AL1(4310 bp)(BEN2908:261763, BEN2908:266072)(78-Pyelo:339468, 78-Pyelo:335159)","AL1(4318 bp)(BEN2908:261763, BEN2908:266072)(APECO1:3894622, APECO1:3898939)","AL1(4310 bp)(BEN2908:261763, BEN2908:266072)(IHE3034:3974734, IHE3034:3979043)","AL1(4310 bp)(BEN2908:261763, BEN2908:266072)(IMT5155:1730896, IMT5155:1735205)","AL1(4310 bp)(BEN2908:261763, BEN2908:266072)(RS218:3840729, RS218:3845038)","AL1(4310 bp)(BEN2908:261763, BEN2908:266072)(UTI89:3861835, UTI89:3866144)"
Region 23,"AL 1_78-Pyelo:(885 bp)4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7)[335159..336043]
, (921 bp)D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)[336043..336963]
, (855 bp)PTS system, mannose-specific IID component (EC 2.7.1.69)[336965..337819]
, (747 bp)PTS system, gluconate-specific IIC component (EC 2.7.1.69)[337812..338558]
, (486 bp)PTS system, gluconate-specific IIB component (EC 2.7.1.69)[338575..339060]
","AL 1_APECO1:(2526 bp)CFA/I fimbrial subunit C usher protein[3893596..3896121]
, (1644 bp)CFA/I fimbrial minor adhesin[3896111..3897754]
, (711 bp)CFA/I fimbrial chaperone[3897723..3898433]
, (117 bp)Ferredoxin[3898774..3898890]
","AL 1_IHE3034:(786 bp)putative aminopeptidase[3974644..3975429]
, (741 bp)DNA polymerase III epsilon subunit (EC 2.7.7.7)[3975967..3976707]
, (468 bp)Ribonuclease HI (EC 3.1.26.4)[3976763..3977230]
, (723 bp)FIG005121: SAM-dependent methyltransferase (EC 2.1.1.-)[3977227..3977949]
, (756 bp)Hydroxyacylglutathione hydrolase (EC 3.1.2.6)[3977983..3978738]
, (77 bp)tRNA-Asp-GTC[3975758..3975834]
","AL 1_IMT5155:(501 bp)NADH-ubiquinone oxidoreductase chain E (EC 1.6.5.3)[1730869..1731369]
, (1338 bp)NADH-ubiquinone oxidoreductase chain F (EC 1.6.5.3)[1731366..1732703]
","AL 1_RS218:(1587 bp)Propionate catabolism operon regulatory protein PrpR[3840133..3841719]
, (123 bp)hypothetical protein[3841671..3841793]
, (276 bp)FIG00639237: hypothetical protein[3841820..3842095]
, (636 bp)Threonine efflux protein[3842281..3842916]
, (1050 bp)Alcohol dehydrogenase (EC 1.1.1.1)[3843800..3844849]
, (81 bp)tRNA-Pseudo-???[3843168..3843248]
","AL 1_UTI89:(1671 bp)Choline dehydrogenase (EC 1.1.99.1)[3860314..3861984]
, (621 bp)Probable DNA recombinase[3863069..3863689]
, (138 bp)orf; Unknown function[3863942..3864079]
, (705 bp)FIG00639238: hypothetical protein[3864051..3864755]
, (552 bp)FIG00638775: hypothetical protein[3865119..3865670]
"
Region 24,"AL1(12755 bp)(BEN2908:262120, BEN2908:274874)(78-Pyelo:291815, 78-Pyelo:279062)","AL1(13112 bp)(BEN2908:261763, BEN2908:274874)(APECO1:3942293, APECO1:3955404)","AL1(12755 bp)(BEN2908:262120, BEN2908:274874)(CFT073:4081821, CFT073:4094575)","AL1(1431 bp)(BEN2908:263812, BEN2908:265239)(chi7122:3725638, chi7122:3727068)
AL2(1486 bp)(BEN2908:315690, BEN2908:317162)(chi7122:3723234, chi7122:3724717)","AL1(13112 bp)(BEN2908:261763, BEN2908:274874)(IHE3034:4022397, IHE3034:4035508)","AL1(13112 bp)(BEN2908:261763, BEN2908:274874)(IMT5155:1778559, IMT5155:1791669)","AL1(1420 bp)(BEN2908:263823, BEN2908:265239)(K12:3651818, K12:3653237)
AL2(1487 bp)(BEN2908:315690, BEN2908:317160)(K12:3648199, K12:3649684)","AL1(12755 bp)(BEN2908:262120, BEN2908:274874)(LF82:3688440, LF82:3701194)","AL1(12755 bp)(BEN2908:262120, BEN2908:274874)(NRG857c:3663500, NRG857c:3676254)","AL1(12755 bp)(BEN2908:262120, BEN2908:274874)(PSUO2:1095222, PSUO2:1082470)","AL1(13112 bp)(BEN2908:261763, BEN2908:274874)(RS218:3888391, RS218:3901501)","AL1(13115 bp)(BEN2908:261763, BEN2908:274874)(SCI07:175636, SCI07:188749)","AL1(11069 bp)(BEN2908:263813, BEN2908:274874)(SCU-397:911161, SCU-397:900095)","AL1(13112 bp)(BEN2908:261763, BEN2908:274874)(UTI89:3909498, UTI89:3922609)"
Region 24,"AL 1_78-Pyelo:(576 bp)Mg(2+) transport ATPase protein C[279062..279637]
, (771 bp)ABC-type hemin transport system, ATPase component[279689..280459]
, (957 bp)Hemin ABC transporter, permease protein[280456..281412]
, (624 bp)Flavin reductase (EC 1.5.1.30)[281497..282120]
, (495 bp)Putative heme iron utilization protein[282120..282614]
, (1260 bp)Radical SAM family protein HutW, similar to coproporphyrinogen III oxidase, oxygen-independent, associated with heme uptake[282627..283886]
, (834 bp)Periplasmic hemin-binding protein[283984..284817]
, (162 bp)FIG00638894: hypothetical protein[285052..285213]
, (1983 bp)TonB-dependent hemin , ferrichrome receptor[285582..287564]
, (1029 bp)Hemin transport protein HmuS[287613..288641]
, (504 bp)Transcriptional regulator, ArsR family[288698..289201]
, (567 bp)Starvation lipoprotein Slp[289381..289947]
, (426 bp)Arsenate reductase (EC 1.20.4.1)[291130..291555]
","AL 1_APECO1:(2445 bp)Butyryl-CoA dehydrogenase (EC 1.3.99.2)[3941933..3944377]
, (474 bp)Inhibitor of vertebrate lysozyme precursor[3944420..3944893]
, (771 bp)Aliphatic amidase AmiE (EC 3.5.1.4)[3945047..3945817]
, (489 bp)FIG00641622: hypothetical protein[3946088..3946576]
, (486 bp)Mobile element protein[3947401..3947886]
, (180 bp)Mobile element protein[3947986..3948165]
, (1440 bp)FIG00641604: hypothetical protein[3948688..3950127]
, (1047 bp)FIG00639346: hypothetical protein[3950120..3951166]
, (1983 bp)VgrG-3 protein[3951273..3953255]
, (120 bp)hypothetical protein[3953271..3953390]
, (519 bp)Uncharacterized protein ImpD[3953476..3953994]
, (504 bp)Uncharacterized protein ImpB[3954696..3955199]
","AL 1_CFT073:(1758 bp)FIG01200701: possible membrane protein[4080848..4082605]
, (1488 bp)Dihydrolipoamide dehydrogenase (EC 1.8.1.4) / Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4)[4082847..4084334]
, (1893 bp)Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12)[4084479..4086371]
, (2664 bp)Pyruvate dehydrogenase E1 component (EC 1.2.4.1)[4086386..4089049]
, (765 bp)Transcriptional repressor for pyruvate dehydrogenase complex[4089210..4089974]
, (291 bp)Colicin immunity protein[4090430..4090720]
, (144 bp)hypothetical protein[4091692..4091835]
, (291 bp)FIG00639383: hypothetical protein[4091809..4092099]
, (1782 bp)uropathogenic specific protein[4092105..4093886]

AL 2_chi7122:(375 bp)FIG00948312: hypothetical protein[3723591..3723965]
, (219 bp)Haemolysin expression modulating protein[3723991..3724209]
","AL 1_IHE3034:(726 bp)SSU ribosomal protein S2p (SAe)[4022068..4022793]
, (795 bp)Methionine aminopeptidase (EC 3.4.11.18)[4023161..4023955]
, (2673 bp)[Protein-PII] uridylyltransferase (EC 2.7.7.59)[4024017..4026689]
, (825 bp)2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)[4026720..4027544]
, (387 bp)UPF0325 protein YaeH[4027862..4028248]
, (1158 bp)Sugar diacid utilization regulator SdaR[4028301..4029458]
, (1425 bp)HtrA protease/chaperone protein[4029613..4031037]
, (1518 bp)Deoxyguanosinetriphosphate triphosphohydrolase (EC 3.1.5.1), subgroup 1[4031167..4032684]
, (699 bp)5'-methylthioadenosine nucleosidase (EC 3.2.2.16) / S-adenosylhomocysteine nucleosidase (EC 3.2.2.9)[4032768..4033466]
, (801 bp)Vitamin B12 ABC transporter, B12-binding component BtuF[4033459..4034259]
, (624 bp)Putative inner membrane protein[4034297..4034920]
, (345 bp)ErpA, essential respiratory protein A / probable iron binding protein from the HesB_IscA_SufA family[4034967..4035311]
","AL 1_IMT5155:(1077 bp)Glycerophosphoryl diester phosphodiesterase, periplasmic (EC 3.1.4.46)[1778083..1779159]
, (651 bp)Protein inaA[1779362..1780012]
, (255 bp)Ferredoxin[1780066..1780320]
, (1131 bp)Ribonucleotide reductase of class Ia (aerobic), beta subunit (EC 1.17.4.1)[1780320..1781450]
, (120 bp)hypothetical protein[1781481..1781600]
, (2286 bp)Ribonucleotide reductase of class Ia (aerobic), alpha subunit (EC 1.17.4.1)[1781640..1783925]
, (213 bp)FIG00638339: hypothetical protein[1783971..1784183]
, (3765 bp)COG3468: Type V secretory pathway, adhesin AidA[1784601..1788365]
, (723 bp)3-demethylubiquinol 3-O-methyltransferase (EC 2.1.1.64)[1788505..1789227]
","AL 1_K12:(867 bp)Methylenetetrahydrofolate dehydrogenase (NADP+) (EC 1.5.1.5) / Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9)[3651047..3651913]
, (213 bp)FIG002958: hypothetical protein[3651915..3652127]
, (522 bp)Putative membrane-bound metal-dependent hydrolases[3652235..3652756]

AL 2_K12:(654 bp)Protease VII (Omptin) precursor (EC 3.4.23.49)[3648094..3648747]
